1 16 38888 1006 6 1200 2257 5656 187 4161 4168 761 1292 1512 1474 4096 599 4209 1210 423 2840 5990 2284 1881 4505 6652 3081 6838 2826 203 442 196 3878 3827 2568
2 16 38803 3286 3652 1399 2427 4268 445 2807 2713 618 3999 4913 2529 2074 3449 222 3282 6548 2597 2334 648 209 4260 4693 847 3998 2739 2449 944 4208 4887 4478 3950
3 16 52400 6553 293 5826 4144 485 1766 2052 3270 5183 810 6138 2648 1639 983 4720 1707 2082 4270 3842 4715 4397 4768 6686 1065 4111 4310 3744 4161 1387 1076 6655 2134
4 16 47167 468 1725 498 1349 4544 3168 4955 3502 1735 430 6734 2385 4245 3713 3177 3908 5254 3454 2146 3537 5685 230 3132 3716 1064 689 3795 3461 5460 2328 6067 3610
5 16 47396 2324 989 4339 1750 6330 1577 1222 3840 751 1647 958 2355 3996 1521 4773 4090 5179 506 6644 3329 330 1608 6868 1895 5564 1094 700 3211 2740 1303 6527 2512
6 16 60118 6492 4631 3610 2184 4703 3189 6603 4828 1451 1007 4024 4001 5385 3870 5111 340 5872 1138 4319 2419 711 3879 5406 687 6201 3862 6337 480 6061 3193 2862 2764
7 16 49238 1818 2059 1121 3139 1132 3770 1875 1906 6207 3953 5571 3024 450 494 3331 938 6327 2787 5483 3169 4842 2375 6098 1994 5380 657 5131 3849 4101 313 2681 4740
8 16 45852 871 3185 3175 1318 5571 1414 3039 3376 302 4448 4513 2639 6429 1159 4441 3229 6138 1619 391 3297 1191 2874 4033 4041 4599 1210 2398 570 4187 2507 6038 4899
9 16 49085 4488 4264 4101 1541 4884 4127 3297 1874 3007 1704 1961 4245 1168 2892 6530 970 6927 3521 1852 2586 2782 2514 6790 4898 3198 4960 1293 4554 6122 2764 2957 922
10 16 42495 1580 1496 3240 1112 3034 4718 1525 3882 2852 1222 6596 372 6357 1591 4639 4583 6010 828 559 1501 2704 3502 677 915 4966 2553 1962 4124 2647 3154 3771 4204
11 16 35272 6474 1767 70 335 5646 517 3911 1658 2522 2666 1558 2240 4415 785 2059 2641 1419 4905 2012 2250 5522 418 863 3921 1167 2449 5602 4112 491 2398 359 4048
12 16 45688 2809 2336 3173 4285 5911 590 6930 3552 2815 4065 4299 2220 1791 1183 2557 1483 2839 1215 6488 4446 6626 3347 3484 1560 1208 310 1573 1918 1050 594 3558 4029
13 16 40393 2277 2487 2958 3941 3079 3501 5607 1921 5027 439 1917 595 3099 4948 2099 2861 765 1313 4226 2003 1638 4394 2640 4700 2702 4806 4352 2306 3497 210 4609 36
14 16 35252 1696 1341 2304 1738 4736 4550 2066 1288 6952 1700 2216 488 26 4724 3970 3209 2236 4661 1188 710 1981 2899 6426 4256 378 1442 5714 461 406 168 1771 4876
15 16 31384 2741 2992 103 1380 1338 3728 5603 4475 6999 1620 37 3936 3003 4487 2649 1300 1463 3159 683 4815 2492 3298 46 1660 2998 3867 2207 1617 6868 4273 1 1033
16 16 41237 3753 2444 495 746 3727 3528 5465 4193 3897 1739 465 4815 4212 598 5410 2784 1055 3159 6269 4373 3303 1926 1943 4180 3301 2504 1547 1601 5352 3648 1353 701
