1 16 55552 1436 6 1715 2257 8080 187 5945 4168 1086 1292 2160 1474 5851 599 6012 1210 604 2840 8557 2284 2687 4505 9503 3081 9769 2826 290 442 279 3878 5467 2568
2 16 55427 4694 3652 1998 2427 6097 445 4009 2713 882 3999 7018 2529 2962 3449 317 3282 9354 2597 3334 648 298 4260 6704 847 5711 2739 3499 944 6011 4887 6396 3950
3 16 74855 9361 293 8322 4144 693 1766 2931 3270 7404 810 8769 2648 2342 983 6743 1707 2974 4270 5489 4715 6281 4768 9551 1065 5872 4310 5348 4161 1982 1076 9507 2134
4 16 67380 668 1725 712 1349 6492 3168 7078 3502 2479 430 9620 2385 6064 3713 4538 3908 7505 3454 3065 3537 8121 230 4475 3716 1519 689 5422 3461 7800 2328 8667 3610
5 16 67707 3320 989 6198 1750 9043 1577 1746 3840 1073 1647 1368 2355 5709 1521 6818 4090 7398 506 9491 3329 471 1608 9812 1895 7949 1094 1000 3211 3915 1303 9323 2512
6 16 85878 9274 4631 5157 2184 6719 3189 9433 4828 2072 1007 5748 4001 7692 3870 7301 340 8389 1138 6170 2419 1015 3879 7722 687 8858 3862 9052 480 8658 3193 4088 2764
7 16 70335 2597 2059 1601 3139 1617 3770 2678 1906 8867 3953 7958 3024 643 494 4759 938 9038 2787 7832 3169 6916 2375 8711 1994 7685 657 7330 3849 5858 313 3829 4740
8 16 65501 1244 3185 4535 1318 7959 1414 4342 3376 432 4448 6446 2639 9184 1159 6343 3229 8768 1619 558 3297 1701 2874 5761 4041 6570 1210 3426 570 5982 2507 8626 4899
9 16 70120 6412 4264 5858 1541 6977 4127 4710 1874 4296 1704 2801 4245 1669 2892 9328 970 9896 3521 2646 2586 3973 2514 9700 4898 4569 4960 1846 4554 8746 2764 4224 922
10 16 60705 2256 1496 4629 1112 4334 4718 2178 3882 4074 1222 9422 372 9082 1591 6627 4583 8585 828 799 1501 3863 3502 968 915 7094 2553 2803 4124 3781 3154 5387 4204
11 16 50385 9248 1767 100 335 8066 517 5587 1658 3603 2666 2225 2240 6307 785 2941 2641 2027 4905 2874 2250 7889 418 1233 3921 1666 2449 8002 4112 701 2398 513 4048
12 16 65267 4013 2336 4533 4285 8444 590 9900 3552 4021 4065 6141 2220 2558 1183 3653 1483 4056 1215 9268 4446 9465 3347 4977 1560 1726 310 2247 1918 1500 594 5082 4029
13 16 57700 3252 2487 4225 3941 4398 3501 8009 1921 7181 439 2738 595 4427 4948 2998 2861 1093 1313 6037 2003 2340 4394 3771 4700 3860 4806 6217 2306 4996 210 6584 36
14 16 50354 2422 1341 3291 1738 6765 4550 2952 1288 9931 1700 3165 488 36 4724 5671 3209 3194 4661 1697 710 2829 2899 9180 4256 539 1442 8162 461 580 168 2529 4876
15 16 44832 3915 2992 147 1380 1911 3728 8004 4475 9999 1620 52 3936 4290 4487 3784 1300 2089 3159 976 4815 3560 3298 65 1660 4283 3867 3153 1617 9811 4273 1 1033
16 16 58910 5361 2444 708 746 5324 3528 7808 4193 5567 1739 664 4815 6017 598 7729 2784 1507 3159 8955 4373 4719 1926 2775 4180 4716 2504 2210 1601 7646 3648 1932 701
17 16 57909 8661 4861 5917 4408 1741 2955 4473 752 8835 3263 9038 2364 3014 4775 3756 4995 5946 3171 4809 3289 822 3363 7662 2950 1639 4781 1873 1137 2481 2620 1720 2470
18 16 66477 4730 763 4200 824 4399 595 5046 2970 2907 1049 3849 4558 4288 2102 7672 598 8147 1807 7793 4601 6968 3164 8959 3995 1684 4489 503 4251 7883 2073 4069 500
19 16 75319 6942 2193 8976 3616 3925 750 7359 4130 5358 4384 1623 4791 1153 4517 7972 13 7503 3986 4160 4324 9318 375 9146 1589 2374 3552 549 2062 9392 4671 8399 2973
20 16 50589 1999 1668 8191 1580 6876 4332 104 4299 33 1879 2326 1485 2962 802 7781 996 9025 3934 1679 986 6564 2246 7819 4628 1646 1970 2347 2054 916 2057 2969 294
21 16 70250 4084 2073 9550 960 5640 79 7974 4892 2798 3768 1401 675 4300 1363 6257 4344 7932 4545 5131 2324 7506 1492 7375 1787 5430 4834 3483 3063 322 2297 8630 1577
22 16 71466 5756 182 1328 2828 9326 2002 8566 4351 6877 2307 8931 3082 2019 910 4511 95 7154 2631 6291 2468 6745 2253 908 3095 5217 2054 2728 4621 5296 589 7680 1204
23 16 55739 7237 522 5241 935 7786 2837 421 4883 5664 2556 9077 4771 1408 3105 1434 2521 3643 2558 9310 1582 741 2961 1754 643 7485 1777 2837 1078 5253 669 383 4342
24 16 74147 8486 3301 9250 4096 4563 3681 8329 4563 1413 3915 6939 2526 2607 1149 3195 2289 3066 2575 8828 4520 360 2634 9129 1816 2298 321 7562 2847 9460 4059 7199 1178
25 16 62423 4358 649 6646 1854 9056 1140 5572 281 3805 19 4711 213 8752 1877 3637 2529 4641 3029 4281 923 7702 2509 2668 95 1590 3292 8785 4241 664 1236 1161 4188
26 16 69418 2604 2094 8680 4077 9471 2858 8977 3058 1219 613 4637 1226 5395 2422 3311 284 6732 1542 1653 1398 5695 4977 6869 1181 1568 4364 7422 4946 6550 4747 5990 386
27 16 46568 5291 3465 1557 2139 4937 3668 715 4230 2585 3571 9152 4056 8813 1858 2931 4835 2284 4824 5300 4495 5946 2306 804 1719 6520 3435 791 3377 558 3185 26 1611
28 16 68139 5507 119 2551 2591 7567 1787 194 3872 185 4093 6930 2839 7076 3199 9672 32 6522 4847 2482 590 2678 3035 933 3767 9909 410 3672 2865 9909 1873 9387 3239
29 16 59544 81 2578 1000 4494 2878 3674 4563 4625 743 160 6199 2420 9432 1401 7349 4345 7136 2444 7636 119 4081 3607 5867 1498 4074 2884 8916 3839 1334 2650 3141 3564
30 16 59679 1309 3880 1117 3150 6230 1929 6314 4651 6755 3704 1334 2341 8744 4534 5244 608 4947 1628 7710 648 8142 4878 5367 2466 1345 2028 5943 183 989 3734 3109 3961
31 16 70451 8580 1183 3904 2652 3193 4618 8276 3765 6815 2756 4252 4662 2962 835 9652 1986 3684 1001 9961 67 3803 4194 4494 1641 4796 2803 5419 4841 5398 2756 2875 700
32 16 67398 5395 4334 7915 1205 9917 668 3035 2237 8654 4857 1147 4181 808 2325 6412 1679 836 4099 5119 4541 3887 4666 1541 4993 8276 3917 7890 4416 9778 2251 3638 1848
33 16 52088 8640 3809 1228 2232 3896 75 7978 1089 367 4708 7659 4351 1650 1278 1580 4658 4564 116 5341 2499 6725 3778 171 1965 2883 3173 3862 3598 4590 1738 3977 1065
34 16 70593 126 3826 9828 2052 4562 4498 9907 2900 4732 893 7837 3579 9238 703 9089 818 6566 4168 627 4239 3371 4442 6740 1085 4193 1461 1559 2477 1968 2518 7899 3599
