1 16 22224 575 6 686 2257 3232 187 2378 4168 435 1292 864 1474 2341 599 2405 1210 242 2840 3423 2284 1075 4505 3802 3081 3908 2826 116 442 112 3878 2187 2568
2 16 22176 1878 3652 800 2427 2439 445 1604 2713 353 3999 2808 2529 1185 3449 127 3282 3742 2597 1334 648 119 4260 2682 847 2285 2739 1400 944 2405 4887 2559 3950
3 16 29945 3745 293 3329 4144 277 1766 1173 3270 2962 810 3508 2648 937 983 2697 1707 1190 4270 2196 4715 2513 4768 3821 1065 2349 4310 2139 4161 793 1076 3803 2134
4 16 26954 267 1725 285 1349 2597 3168 2831 3502 992 430 3848 2385 2426 3713 1816 3908 3002 3454 1226 3537 3249 230 1790 3716 608 689 2169 3461 3120 2328 3467 3610
5 16 27086 1328 989 2479 1750 3618 1577 699 3840 429 1647 547 2355 2284 1521 2728 4090 2959 506 3797 3329 189 1608 3925 1895 3180 1094 400 3211 1566 1303 3730 2512
6 16 34355 3710 4631 2063 2184 2688 3189 3774 4828 829 1007 2300 4001 3077 3870 2921 340 3356 1138 2468 2419 406 3879 3089 687 3543 3862 3621 480 3464 3193 1635 2764
7 16 28137 1039 2059 641 3139 647 3770 1072 1906 3547 3953 3183 3024 257 494 1904 938 3616 2787 3133 3169 2767 2375 3485 1994 3074 657 2932 3849 2343 313 1532 4740
8 16 26206 498 3185 1814 1318 3184 1414 1737 3376 173 4448 2579 2639 3674 1159 2538 3229 3508 1619 224 3297 681 2874 2305 4041 2628 1210 1371 570 2393 2507 3451 4899
9 16 28053 2565 4264 2343 1541 2791 4127 1884 1874 1719 1704 1121 4245 668 2892 3732 970 3959 3521 1059 2586 1590 2514 3880 4898 1828 4960 739 4554 3499 2764 1690 922
10 16 24286 903 1496 1852 1112 1734 4718 872 3882 1630 1222 3769 372 3633 1591 2651 4583 3434 828 320 1501 1546 3502 387 915 2838 2553 1121 4124 1513 3154 2155 4204
11 16 20158 3699 1767 40 335 3227 517 2235 1658 1442 2666 890 2240 2523 785 1177 2641 811 4905 1150 2250 3156 418 493 3921 667 2449 3201 4112 281 2398 206 4048
12 16 26111 1606 2336 1814 4285 3378 590 3960 3552 1609 4065 2457 2220 1023 1183 1461 1483 1623 1215 3708 4446 3786 3347 1991 1560 691 310 899 1918 600 594 2033 4029
