186 40 1575 3545 1970 4018 5414 3444 2048 4018 -12 3216 2048 0 5288 -22 1396 3444 -11 3216 1168 3138 5054 6450 5282 3886 5054 3084 4480 6450 4534 3366 5414 -34 4534 3138 4623 3455 4851 3366 5282 3312 4480 1601 40 0.014071904000000135
217 40 0 25785 -1 1719 2904 1185 0 1719 2100 381 0 -11 -12 1719 -23 -22 0 -26 -27 1719 -38 -37 0 -51 -52 1719 -55 -54 0 -56 -57 1719 -60 -59 0 -63 -64 1719 -70 -69 0 1601 40 0.013303350000000158
306 40 -14 1288 3189 1901 4391 6171 4270 2490 4391 -9 3350 2490 3813 1323 3628 2305 4206 5986 4085 4945 3165 2305 4085 1780 4270 -1 3350 860 3310 2450 4351 1901 4342 2441 4221 1780 4230 2450 0 6254 -13 1601 40 0.014364151999999963
355 40 0 3485 -4 1193 2883 1690 0 1383 -2 1193 2556 1363 0 1193 2198 1005 0 63 -4 1193 -12 -8 0 -8 -24 1690 -7 1363 -18 1005 -10 1690 -14 1383 -22 1363 -24 3485 -16 1690 -16 1601 40 0.013295000000000057
433 40 1068 3017 4941 3873 5691 7410 7645 5926 7088 6853 5691 5926 4108 5827 7645 5721 5486 7410 5592 6754 6989 5827 5592 3873 5035 6853 4929 5164 7088 5270 6989 5065 4830 6754 5035 5270 4108 4223 3988 3873 4435 1601 40 0.013568578000000109
500 40 -386 -14 527 2958 3636 3971 4186 3851 3636 3733 3206 5474 5809 5712 7220 6885 6207 6542 7220 4952 6285 5950 5272 5607 6285 4777 7045 6710 6032 6367 7045 5712 6849 6514 5836 6171 6849 4581 6089 5754 5076 1601 40 0.013023854999999918
583 40 0 3519 -12 948 3155 2207 2321 114 1487 1373 2321 948 1663 1777 1062 1235 1121 948 1638 690 804 114 1062 948 0 2207 -9 715 1663 -17 1121 173 287 1235 -30 1777 829 715 0 2129 -10 1601 40 0.012712688000000139
692 40 0 4000 -10 526 2526 2000 0 1622 -9 526 0 1175 -8 526 -8 346 0 1150 -9 526 -21 -11 0 -15 -25 526 -30 -20 0 -26 -36 526 -43 -33 0 -33 -43 2000 -8 1175 -16 1601 40 0.012710264999999943
776 40 0 7950 -6 109 1699 2748 2639 1590 1905 2014 1699 1590 0 1049 2639 -16 1905 315 424 2014 -22 2748 1158 1049 -2 315 0 935 1044 109 1158 -8 424 109 886 777 0 602 711 109 467 1601 40 0.012980041000000053
801 40 0 2980 -10 432 2277 2633 2201 1845 2719 874 1529 1961 1306 1662 1230 1339 983 1415 1306 1615 1183 874 1306 432 1318 886 1242 356 2201 -2 1954 2386 2277 1845 2500 655 1529 -3 1230 874 983 1601 40 0.012476920000000113
864 40 0 1990 -14 328 0 1734 -10 328 -6 335 0 -1 -15 328 -23 -9 0 -20 -34 328 -39 -25 0 -31 -45 328 -47 -33 0 -34 -48 328 -48 -71 -6 -33 -10 -41 -14 -37 -6 1601 40 0.013320239000000011
918 40 0 4867 -2 69 2496 4193 4124 2427 2496 -7 1787 3891 3822 2104 3801 3870 2173 3891 -6 3870 1766 4193 -18 3484 3415 4228 2531 2600 1787 3484 1766 3452 3383 1697 4124 -16 3415 1718 3822 -4 3801 1601 40 0.013009494000000066
1022 40 0 7054 -1 307 2639 4872 6796 8181 7874 6489 7584 7891 6796 7845 7538 6489 7268 7575 6796 7092 6785 6489 6796 6820 6513 6489 4565 6381 6688 4872 6620 6313 4565 6027 6334 4872 6257 8181 5948 5641 7874 1601 40 0.012727244000000137
1122 40 0 3592 -6 1178 3231 2053 3228 1175 2353 1178 1434 256 0 2053 -4 256 -1 1175 0 1178 -10 -4 0 -6 -12 1178 -12 -21 2353 -6 3231 -10 1434 -7 2353 -15 -6 -18 3231 -22 -10 1601 40 0.012499692999999867
1171 40 0 4522 -5 931 3242 2311 0 2171 3102 931 1392 461 2632 2171 -6 2311 -6 461 0 931 -9 -4 0 -17 -22 931 -29 -24 0 -33 -38 931 -41 -36 0 -38 -43 931 -44 -39 0 1601 40 0.012453883000000054
1177 40 0 1733 -5 804 0 1238 -3 804 -14 -9 0 -11 -16 804 -22 -17 0 -21 -26 804 -49 -44 0 -44 -49 1238 -5 1733 -16 -9 -14 1238 -16 -11 -18 1733 -24 -17 -22 1238 -26 1601 40 0.011921532999999984
1243 40 0 2918 -5 2233 2852 619 0 2233 -30 -25 0 -32 -37 2233 -38 -33 0 -37 -42 2233 -57 -52 0 -55 -60 2233 -64 -59 0 -59 -66 619 -7 2918 -58 -25 -32 619 -39 -32 -65 1601 40 0.012080988999999986
1320 40 -351 -115 1605 4055 5722 4117 6522 4855 6353 6492 4994 6068 5929 4855 5558 5697 4994 5288 5149 4855 5303 2898 5157 5296 4848 6515 6376 4709 6620 4361 6453 4542 6209 6348 4681 6179 6040 4542 5708 3616 5875 1601 40 0.011882656000000047
1446 40 0 11944 -5 649 2818 4564 3915 2169 3639 1470 3261 1791 3537 4186 2440 1791 0 2169 2818 -2 3639 -2 3915 1746 3537 -2 3261 -2 2440 649 2434 4180 5844 7337 8807 8158 6688 7337 5673 7143 8807 1601 40 0.012663347000000158
1463 40 -7 0 6546 -2 450 2914 5303 6583 6133 4853 5991 6441 5303 6437 5987 4853 5318 2929 4530 5810 6260 5795 6933 6483 5345 6479 6929 5795 5345 5810 4209 5347 6485 6020 7154 6016 6466 5332 6470 6020 4882 1601 40 0.01193693199999979
1470 40 0 5418 -19 53 2117 2064 2623 559 612 53 1391 1338 0 2064 2470 406 459 53 981 928 0 1719 -19 53 0 1616 -13 53 -3 1154 0 958 -6 53 -6 37 0 559 -11 406 0 1601 40 0.012261106999999827
1529 40 0 3391 -25 1049 2344 3313 2264 1295 2344 -17 1351 1295 0 1252 2301 1049 2189 1140 2109 969 2264 -26 1351 56 1105 2074 2018 3313 -51 2074 1025 969 2221 1252 -6 56 1025 -26 -51 -17 1105 1601 40 0.011992329000000135
1580 40 0 6093 -2 291 2759 4337 4046 2468 3779 4886 5177 4070 4817 5540 5249 4526 4817 3506 4229 5540 4793 4502 5249 3938 4229 3482 4793 4070 4527 4236 4959 4502 3779 4526 3215 4322 3575 4886 2418 3165 3888 1601 40 0.012232884999999971
1602 40 0 7480 -2 680 1498 818 0 680 1136 456 0 -5 -7 680 -9 -7 0 -22 -24 680 -24 -34 1136 -8 1498 -20 -2 -12 1136 -17 -7 -25 1498 -27 -9 -19 1136 -34 -32 456 -6 1601 40 0.01211040299999988
1650 40 0 3528 -24 580 3044 2464 2733 269 2544 3471 3202 3914 2987 3567 2855 3782 3202 2275 2987 3256 2544 3124 2855 3397 2817 3086 2544 2275 2855 3171 2591 2275 2817 542 1968 1426 2353 927 3202 -7 2817 1601 40 0.011837010999999897
1677 40 -6 0 9000 -8 518 2983 5271 7525 7007 8193 5939 8082 6896 7414 5271 6457 5939 4753 7007 4719 6862 4608 6896 4753 5271 2806 5060 7525 5237 6423 5905 8193 5728 7871 8389 7203 6685 7914 5771 6957 7475 1601 40 0.01128431799999996
1719 40 0 5624 -1 152 1991 3424 4541 4389 3272 3424 1585 2702 4541 3108 2956 4389 2550 2702 1269 3108 1991 2997 2845 1839 3272 1433 2550 1117 2956 1839 1991 -4 1051 899 0 1839 -3 899 -1 1433 2439 1601 40 0.012578242999999878
1729 40 0 4725 -7 2118 4527 5048 2930 2409 4527 -18 2188 2118 3729 1611 0 2409 -11 70 2188 -6 2639 5048 -32 -6 591 521 2930 -25 591 70 0 2118 2639 521 0 -4 -11 2118 -12 -5 0 1601 40 0.011453538999999902
1846 40 0 7956 -5 756 2623 4452 6220 7402 6646 5464 6220 4391 5758 5002 3635 5464 3696 5063 6245 4878 6646 4817 6036 4854 5610 4391 5573 7402 5634 6853 6097 4915 5671 6853 5024 4268 6097 4878 5634 4452 5819 1601 40 0.011721411000000126
1935 40 0 7609 -6 2174 3265 1091 0 2174 2929 755 0 1997 -5 2174 -12 -6 0 -6 -18 1091 -6 755 -14 1997 -11 1091 -12 7609 -15 755 -21 -6 -26 1997 -20 7609 -27 -6 -33 -6 -36 1601 40 0.011490104000000168
1987 40 2116 1391 3792 6075 4684 6633 4350 5951 4002 6285 4684 5941 3658 5607 4350 5741 3792 2401 4684 5301 3018 4967 4350 5075 3126 2401 4508 2107 4390 2283 4684 5245 2962 4911 4350 4904 2955 5238 4684 4936 2653 1601 40 0.011645372000000043
1991 40 0 4660 -5 1564 2917 3523 2170 1564 2023 3376 2917 1353 1959 3523 -15 3376 1812 1353 0 1564 -21 -16 0 606 2170 -6 2023 459 1812 -10 1959 606 -1 459 0 -28 -33 1564 -40 -35 0 1601 40 0.01159740900000017
