1 40 -258 -13 30411 30158 29842 30155 30408 30095 30411 30077 30390 30137 29824 30158 29638 30133 30386 30070 30383 30130 29817 30133 29799 30185 29869 30182 30435 30122 29869 29483 29934 30187 29736 30185 29932 29483 29817 30070 29736 30122 29627 1601 40 0.012137749999999947
2 40 30867 33316 34316 33999 33677 33994 34316 33934 33617 33999 33593 33910 34316 33867 33550 33999 33457 33774 34316 33701 33384 34077 33755 34072 33690 34012 33695 34077 33671 33988 33666 34072 33623 33945 33628 34077 33535 33852 33530 34072 33448 1601 40 0.011102314000000169
3 40 -539 -300 -61 37959 37548 37949 37505 37916 38270 37869 37515 37959 37263 37664 38018 37617 37263 36852 37709 37265 37676 36946 37754 37343 37744 37009 37739 37338 37749 37019 37754 36897 37627 38028 37617 37971 37570 38014 37660 37216 37627 1601 40 0.011835534999999897
4 40 -105 33566 33210 32732 33427 32869 33361 32801 33359 32867 33427 32835 33327 32769 33412 32920 33398 32838 33430 32952 33427 32784 33344 32869 33347 32787 33430 32735 33295 33651 33173 33665 33309 32817 33375 32815 33307 33663 33171 33649 33293 1601 40 0.01144476800000005
5 40 -479 -243 -11 36203 35644 36258 35541 36244 35630 36241 35538 36255 35644 36123 35406 36109 35630 36189 35486 36203 35441 36144 35585 36249 35546 36160 35496 36258 35423 36126 35512 36176 35473 36087 36490 35876 36487 36084 35473 36032 36498 1601 40 0.011698100000000045
6 40 -133 36803 36455 36064 36412 36803 36408 36060 36455 35982 36330 36803 36273 35925 36598 36207 36555 36160 36551 36203 36598 36125 36473 36082 36612 36264 35869 36342 35812 36207 35734 36264 35718 36191 36582 36187 36535 36144 36539 36191 35796 1601 40 0.011144045999999852
7 40 -309 -61 38341 37965 37458 37834 38341 37715 37339 37965 37332 37708 38341 37654 37278 38073 37566 37942 37316 38003 37627 36994 37840 37153 37786 36991 37678 38054 37421 38047 37671 37045 37840 36896 37777 37090 37723 36928 37615 37991 37358 1601 40 0.011489269999999996
8 40 -430 -182 33925 34393 33727 34392 33924 34354 33689 34355 33925 34342 33676 34341 33924 33259 34140 33400 34066 33315 34073 33407 34147 33389 34140 33368 34126 33386 34052 33301 34073 33273 34024 33358 34098 33347 34147 33375 34126 33326 34098 1601 40 0.01110772300000007
9 40 -177 31794 32160 32433 32067 31794 31393 31759 32160 31752 32025 32433 32032 31759 31351 31955 32228 31862 31589 31955 31517 31925 32198 31832 31559 31960 31552 31918 32191 31825 31552 31151 31589 31106 31514 31915 32188 31787 32153 31880 31514 1601 40 0.011564774
10 40 -391 -143 34654 35172 34782 34264 34712 35102 34654 35172 34584 35032 34642 34194 34782 34264 34654 34136 34654 34066 34584 34194 33676 34658 34140 34658 34019 34607 34089 34607 33851 34490 34938 34420 34938 34350 34868 34420 34810 34292 34880 1601 40 0.01133061599999996
11 40 -131 32065 32410 32677 32418 32151 32410 31940 32207 32677 32332 32073 32418 31948 32207 31862 32432 32173 31906 32165 32432 31936 32406 32147 31880 32139 32406 31836 32332 32065 31806 32151 31681 31948 31603 32173 31677 32147 31577 32073 31806 1601 40 0.011359832000000125
12 40 -305 -55 33496 33758 33493 33231 33496 33213 33475 33758 33432 33170 33496 33124 33386 33758 33377 33115 33496 33038 33300 33758 33288 33026 33496 32625 33460 33722 33457 33195 33460 33177 33439 33722 33396 33134 33460 33088 33350 33722 33341 1601 40 0.011444023999999997
13 40 34554 35429 35178 34778 35029 35429 35019 34768 35178 34659 34910 35429 34863 35548 35297 34897 35148 35548 35138 34887 35297 34778 34378 34944 35195 34785 35304 35053 34534 34944 34358 34877 35277 35528 35128 34877 34467 35053 34487 34897 34378 1601 40 0.010915299999999961
14 40 -107 33902 33313 33950 33356 33945 33326 33920 33331 33950 33329 33918 33324 33945 33308 33902 33283 33920 33299 33918 33281 33953 33364 33882 33288 33925 33407 33842 33223 33844 33409 33927 33306 33925 33253 33874 33356 33791 33172 33844 33207 1601 40 0.010630239000000152
15 40 -813 -573 -342 -116 39636 40224 40480 40117 40627 40371 39896 40259 40515 40152 40627 40108 40471 40215 39852 40371 39861 40224 39749 40259 39740 40215 39705 40224 39608 40118 40374 40011 40627 40039 40402 40146 39783 40371 39755 40118 39643 1601 40 0.011166876999999964
16 40 31453 31195 30921 31179 31453 31116 31737 31479 31205 31463 31737 31363 31700 31442 31168 31426 31700 31281 31655 31397 31123 31381 31655 31318 31737 31109 31720 31462 31188 31446 31720 31346 31683 31425 31151 31409 31683 31264 31638 31380 31106 1601 40 0.010782644999999924
17 40 -358 -113 34191 33905 33523 33855 34178 34464 34141 33855 33306 33860 34183 34469 34146 33860 33528 33910 34196 33814 34146 33592 34141 33809 34191 33642 34196 33630 34179 33893 34225 33843 34166 34452 34129 33843 33511 33893 34216 33834 34166 1601 40 0.011084196000000102
18 40 -819 -585 -353 -126 36074 35781 36106 35651 35996 36289 35964 35671 35996 35511 36026 36319 35994 35701 36026 35681 35974 36319 35804 36289 35944 35651 35326 35841 35356 35811 36104 35649 35994 35479 35964 35619 36074 35589 36104 35444 36115 1601 40 0.010966204000000035
19 40 -315 -82 34651 34314 33774 34325 34662 34111 34651 34084 34635 34298 34715 34175 34512 34095 34662 34094 34634 34297 34714 34174 34511 34094 33757 34325 33758 34298 33747 34314 33746 34297 33757 34174 33623 34358 34695 34278 33941 34358 33791 1601 40 0.011298123999999854
20 40 -86 32347 32640 32381 32088 32347 32016 32309 32640 32294 32035 32381 32050 32309 31963 32294 32001 32347 31970 32263 32640 32245 31986 32381 32004 32263 31932 32309 31914 32245 31952 32347 31805 32098 32640 32032 31773 32381 31839 32098 31767 1601 40 0.010973053000000066
21 40 34513 34937 34559 34159 34941 34517 34917 34405 34829 35207 34807 34429 34941 34416 34816 35194 34794 34416 33992 34517 34895 34383 34807 34282 34794 34370 34895 34369 34793 35193 34815 34415 34941 34338 34738 35116 34716 34338 33914 34517 34005 1601 40 0.011067962999999903
22 40 -669 -427 -185 34085 34379 34075 34367 34623 34331 34075 33781 34085 34377 34073 34367 33956 34332 34588 34296 34600 34344 34050 34342 34598 34306 34600 34224 34516 34260 33968 34379 33951 34327 34619 34875 34583 34327 34033 34325 34619 34315 1601 40 0.011087456000000051
23 40 -317 -69 36951 37216 36947 36682 36951 36629 36894 37216 36798 36533 36951 36516 36781 37216 36756 36491 36951 36476 36741 37216 36407 36923 36658 36389 36654 36923 36601 36336 36658 36240 36505 36923 36488 36223 36658 36198 36463 36923 36448 1601 40 0.011149824999999947
24 40 -25 36606 36302 35778 36331 36635 36093 36617 36313 35789 36331 35786 36310 36614 36090 36635 36084 36608 36304 35780 36331 35780 36282 36586 36084 36635 36082 36606 36064 36617 36072 36614 36063 36608 36066 36617 36066 36568 36264 35762 36313 1601 40 0.010641597000000003
25 40 -304 -54 34776 35071 34739 35020 34725 35057 34776 34444 34739 34266 34598 35071 34554 34835 34540 35057 34584 34879 34598 34303 34776 34259 34554 34222 34739 34174 34506 35071 34445 34726 34431 35057 34492 34787 34506 34211 34776 34150 34445 1601 40 0.01122051699999993
26 40 -566 -316 -68 37220 37504 37171 36887 37220 36788 37296 37580 37247 36963 37296 36857 37289 37573 37240 36956 37289 36840 37279 37563 37230 36946 37279 36847 37296 36769 37201 37485 37152 36868 37201 36762 37289 36781 37220 36771 37279 36752 1601 40 0.01086750999999997
27 40 -368 -120 36543 36264 35975 36254 36543 36240 35961 36264 35642 36294 36573 36284 36005 36294 35991 36270 36573 35921 36543 35718 36447 36168 35879 36158 36447 36144 35865 36168 35546 36198 36477 36188 35909 36198 35895 36174 36477 35825 36447 1601 40 0.010722973000000025
28 40 -221 31814 31423 31799 31367 31758 31382 31814 31376 31752 31361 31799 31347 31738 31362 31814 31272 31648 32016 31640 31272 30881 31574 31142 31533 31095 31527 31136 31574 31122 31513 31081 31533 30840 31441 31817 31426 31794 31418 31809 31441 1601 40 0.010328149000000009
29 40 34031 36453 37382 37947 37683 37257 37521 37947 37510 37246 37683 37205 37469 37947 37448 37184 37683 37153 37417 37947 37386 37122 37683 37118 37382 36956 37521 37084 37510 37032 37469 37043 37521 37022 37448 37011 37510 36980 37417 36991 37521 1601 40 0.010604220000000275
30 40 -166 33276 32857 32366 32903 33322 32785 33276 32691 33228 32809 32318 32903 32301 32792 33211 32720 33322 32737 33228 32626 33211 32674 33276 32527 33064 32645 32154 33014 32477 32968 32383 33132 32641 33060 32458 33043 32624 33115 32530 33132 1601 40 0.01032503000000018
31 40 -159 35991 35493 36003 35500 35998 35491 35994 35496 36003 35491 35989 35486 35998 35488 35991 35484 35994 35482 35989 35479 35991 35422 35932 36228 35730 35434 36003 35331 35988 35485 35983 35476 35979 35481 35988 35478 35976 35473 35983 35471 1601 40 0.026858284000000232
32 40 -413 -163 35475 35224 34964 35215 35475 35200 34949 35224 34893 35212 35463 35203 34952 35212 34937 35188 35463 35144 35475 35108 35427 35176 34916 35167 35427 35152 34901 35176 34857 35224 34622 35219 35470 35210 34959 35219 34944 35195 35470 1601 40 0.02324277100000005
33 40 -337 -93 34351 34656 34191 34643 34338 33886 34351 33878 34330 34635 34183 34656 34129 34581 34276 34629 34177 34482 34129 33824 34351 33698 34326 34631 34166 34618 34313 33861 34326 33853 34305 34658 34206 34511 34158 34631 34104 34556 34251 1601 40 0.012356034000000182
34 40 -385 -136 35272 34938 34574 35008 34415 34911 35275 34841 35175 34811 35245 34911 34477 34841 34345 35036 34672 35006 34354 35027 34693 35057 34400 35052 34688 35022 34370 35027 34336 34988 34654 35018 34366 35057 34384 35036 34379 35052 34361 1601 40 0.01172669000000015
35 40 -187 31378 31646 31277 31647 31379 31009 31378 30949 31388 31656 31287 31657 31389 31019 31388 30856 31387 31655 31286 31656 31217 31646 31276 31645 31377 31008 31378 30847 31379 30950 31389 30857 31388 31018 31387 30948 31377 30846 31378 30709 1601 40 0.011558463999999935
36 40 -262 -17 34290 34032 33692 33990 34248 33950 34290 33672 34249 33991 33651 33949 34207 33909 34249 33532 34251 33993 33653 33951 34209 33911 34251 33674 34071 34369 34111 33813 34071 33731 34029 34369 33972 33714 34111 33771 34029 33632 34250 1601 40 0.011498921999999911
37 40 -546 -309 -73 33747 33461 33034 33406 33692 33320 33747 33257 33629 33343 32971 33461 32913 33285 33571 33199 33747 33116 33488 33202 32830 33500 33073 33445 33731 33359 33073 32583 33214 33500 32952 33442 33156 32666 33214 32545 33035 33462 1601 40 0.012255794000000098
38 40 -241 37663 37392 37107 37378 37663 37372 37101 37392 37022 37293 37663 37183 37588 37317 37032 37303 37588 37297 37026 37317 36947 37218 37588 36971 37613 37342 37057 37328 37613 37322 37051 37342 36972 37243 37613 37208 36937 37417 37132 37403 1601 40 0.011321648000000017
39 40 -96 31028 30694 31019 30678 31012 30687 31028 30686 31011 30677 31019 30638 30972 30647 31028 30447 30961 31286 30952 30627 30961 30620 30945 31286 30944 30619 30961 30580 30905 31286 30772 30447 30113 30694 30353 30687 30345 30686 30352 30694 1601 40 0.011546360000000089
40 40 -280 -45 33848 33597 33298 33549 33848 33484 33820 33569 33270 33521 33820 33128 33788 33537 33238 33602 33853 33517 33816 33565 33266 33602 32942 33382 33681 33932 33633 33382 33046 33345 33681 33317 33568 33932 33596 33345 32981 33317 33018 1601 40 0.011409798000000082
41 40 -433 -187 34128 33767 33208 33946 33382 33946 33355 33919 33355 33914 33350 33941 33382 33929 33338 33902 33355 33716 33152 33875 33514 32860 33451 33998 33407 33971 33424 33988 33424 33983 33419 33983 33300 33954 33395 33986 33422 33986 33332 1601 40 0.011823539000000105
42 40 34174 33905 33622 33891 34174 33797 33528 33905 33429 33698 34174 33472 34320 34051 33768 34037 34320 33943 33674 34051 33575 33844 34320 33617 34350 34081 33798 34067 34350 33973 33704 34081 33605 33874 34350 33584 34349 34080 33797 34066 34349 1601 40 0.01105888300000002
43 40 33264 34658 34384 34062 34357 34631 34336 34658 34297 34647 34373 34051 34346 34620 34325 34647 34137 34498 34793 34519 34224 34498 34176 34471 34793 34443 34169 34519 34197 34471 34121 34631 34270 34620 34110 34471 33875 34601 34327 34649 34354 1601 40 0.011291315999999885
44 40 -168 36805 36483 36094 36529 36851 36447 36836 36514 36125 36529 35986 36375 36697 36308 36851 36416 36805 36401 36836 36293 36697 36262 36805 36216 36870 36548 36159 36594 36190 36579 36144 36548 36005 36594 36205 36527 36123 36558 36236 36625 1601 40 0.01133823700000014
45 40 33091 34690 34993 34732 34429 34690 34342 34645 34993 34633 34372 34732 34384 34645 34285 34633 34330 34690 34327 34630 34993 34425 35102 34841 34538 34799 35102 34754 34493 34841 34481 34742 35102 34739 34478 34841 34234 34802 35063 34760 34499 1601 40 0.011354721999999873
46 40 -149 30625 30896 30631 30360 30660 30310 30581 30846 30575 30310 30010 30360 30625 30275 30575 30170 30520 30791 30526 30255 30660 29860 30388 30659 30924 30653 30388 30088 30359 30659 30309 30574 30924 30624 30359 30009 30309 30038 30388 29983 1601 40 0.011766221999999882
47 40 -114 36178 35915 35576 35839 36178 35789 36186 35923 35584 35847 36186 35717 36190 35927 35588 35851 36190 35793 36182 35919 35580 35843 36182 35709 36178 35581 36104 35841 35502 35899 36162 35773 36112 35849 35510 35899 35430 35903 36166 35777 1601 40 0.011149969000000093
48 40 -64 34334 34062 33710 33982 34334 33970 33698 34062 33602 33874 34334 33860 33588 34062 33558 34238 33886 34158 33794 34146 33874 34238 33778 34050 33698 34202 33930 33566 33918 34190 33838 34202 33728 34188 33916 33552 33904 34176 33824 34188 1601 40 0.01062194099999969
49 40 -209 32072 31807 31534 31799 32072 31640 31375 31839 31566 31831 31392 31824 31559 31832 31400 31839 31348 31780 32045 31772 31507 31780 31341 31832 31368 31807 31375 31102 31566 31127 31559 31095 31534 31102 31367 31831 31340 31772 31333 31824 1601 40 0.010850948000000082
50 40 -174 31072 30801 31077 30713 30984 30708 31072 30700 30976 30705 31077 30695 30966 30690 31072 30661 31079 30808 31084 30720 30991 30715 31079 30707 30983 30712 31084 30702 30973 30697 31079 30549 30960 31236 30965 30689 30960 30596 30872 31236 1601 40 0.010582154999999815
51 40 -614 -366 -120 35670 36126 35804 36137 35721 36043 35710 36126 35663 35996 35674 36137 35681 36003 35670 35348 35867 35451 35907 35444 35860 35404 35867 35038 35865 35449 35905 35442 35858 35402 35865 35346 35802 36135 35719 36041 35708 36124 1601 40 0.01104371599999987
52 40 -493 -254 -21 34308 34795 34370 34780 34293 34718 34308 33883 34370 33613 34522 34035 34460 33665 34438 34013 34500 33727 34522 33517 34542 34055 34480 33685 34458 34033 34520 33747 34542 33633 34406 33919 34344 34754 34329 33919 33146 34288 1601 40 0.010795462000000144
53 40 -99 37560 37303 37030 37287 37560 37235 36978 37303 36661 37187 37444 37171 36914 37187 36862 37383 37640 37367 37110 37383 36857 37182 37439 37166 36909 37182 36661 36918 37560 36728 37254 37775 37518 37245 37502 37775 37450 37193 37518 36997 1601 40 0.010905495000000265
54 40 -300 -50 35486 35214 34927 35199 35486 34918 35489 35217 34930 35202 35489 34776 35480 35208 34921 35193 35480 34909 35493 35221 34934 35206 35493 34789 35400 35128 34841 35113 35400 34816 35387 35115 34828 35100 35387 34776 35360 35088 34801 1601 40 0.010598879999999866
55 40 -419 -181 34079 33827 33494 33871 34123 33746 34079 33564 34129 33877 33544 33796 34129 33594 34109 33857 33524 33776 34109 33565 34100 33848 33515 33892 33377 33824 34076 33699 34032 33780 33447 33824 33289 33876 34128 33751 34084 33832 33499 1601 40 0.011458654000000124
56 40 -549 -305 -83 31773 31516 31223 31480 31773 31382 31741 31484 31191 31448 31741 31254 31713 31456 31163 31420 31713 31354 31745 31488 31195 31452 31745 31286 31773 31239 31698 31441 31148 31507 31764 31405 31698 31307 31666 31409 31116 31507 1601 40 0.010670331000000033
57 40 -284 -64 29029 29280 28885 28634 29029 28571 28822 29280 28778 28527 29029 28391 29041 29292 28897 28646 29041 28583 28834 29292 28790 28539 29041 28395 29033 29284 28889 28638 29033 28575 28826 29284 28782 28531 29033 28383 29029 28137 29008 1601 40 0.010928116000000099
58 40 -158 37379 37633 37339 37085 37379 37047 37301 37633 37033 36779 37379 36720 36974 37633 36895 36641 37379 36635 36889 37633 36753 36499 37379 36460 37528 37234 37488 37156 37450 37196 37528 36928 37182 36888 37488 36829 37123 36869 37528 36790 1601 40 0.010904743000000217
59 40 -300 -51 35601 35078 35554 35030 35553 35077 35601 35073 35549 35026 35554 34996 35519 35043 35601 34984 35460 34937 35554 34908 35431 35869 35393 34955 35601 34787 35534 35011 35487 34963 35486 35010 35534 35006 35482 34959 35487 34929 35452 1601 40 0.011265223000000102
60 40 -315 -66 35280 35582 35175 34873 35280 34713 35015 35582 34979 34677 35280 34569 34871 35582 34851 34549 35280 34546 34848 35582 34811 34509 35280 34495 34797 35582 34781 34479 35280 34469 34771 35582 34527 35554 35252 34845 35147 35554 34987 1601 40 0.010628523999999917
61 40 -66 34237 33986 33721 33972 34237 33899 33648 33986 33572 34022 34273 34008 33757 34022 33684 33935 34273 33823 34237 33574 34024 33773 33508 33759 34024 33686 33435 33773 33359 34022 33240 33654 33905 33640 33389 33654 33316 33567 33905 33491 1601 40 0.01041142500000003
62 40 -497 -264 -41 33728 33410 33092 33410 33728 33355 33037 33472 33154 33472 32949 33479 33161 33479 33044 33417 33099 33417 32887 33410 33037 33355 32832 33448 33130 32812 33185 32575 33105 33423 33050 33368 33050 32732 33167 32637 33160 33478 1601 40 0.010174210000000183
63 40 -58 35083 34795 34452 34740 35083 34660 34372 34795 34178 34825 34482 34770 34347 34690 34402 34825 34167 34784 35072 34729 34441 34784 34361 34649 35072 34455 34950 34662 34319 34607 34950 34527 34239 34662 34167 34455 34112 34770 34123 34740 1601 40 0.010505232999999947
64 40 -235 -1 32638 32326 32620 32893 32599 32326 31815 32127 32638 32088 32382 32655 32361 32088 31776 32326 31751 32414 31903 32215 32509 32782 32488 32215 31665 32326 32014 32308 32620 31959 32534 32807 32513 32240 32534 32222 32495 32807 32232 1601 40 0.010104422000000168
65 40 -394 -155 32472 32195 31778 32309 32586 32055 32579 32302 31778 32055 32472 31868 32463 32186 31769 32300 32577 32046 32570 32293 31769 32046 32463 31801 32545 32268 31851 32128 32545 31950 32554 32277 31860 32137 32554 31855 32517 32240 31823 1601 40 0.011121696000000014
66 40 30677 31879 31553 31082 31633 31156 31631 31106 31583 31108 31633 31106 31581 31104 31631 31080 31557 31883 31408 31879 31402 31877 31551 31080 31446 31772 31406 31883 31358 31829 31503 31869 31398 31724 31358 31032 31583 31056 31581 31030 31557 1601 40 0.010134616000000207
67 40 -658 -414 -178 37858 38128 37812 37542 37858 37462 37870 38140 37824 37554 37870 37431 37895 37579 37849 37441 37880 37610 37171 37579 37115 37554 37146 37610 37085 37493 37889 37481 37797 38067 37751 37481 37085 37401 37809 38079 37763 37493 1601 40 0.010543874999999758
68 40 -18 37884 37415 37852 37379 37848 37411 37884 37325 37762 38135 37698 37325 36856 37415 37788 37315 37784 37411 36942 37415 36845 37314 37884 37287 37724 38097 37660 37287 36818 37415 36770 37239 37884 37038 37475 37848 37375 37002 37848 37289 1601 40 0.010132776999999926
