1 10 6515 1 1 1 1 0 1 0 1 1 1 
2 10 7531 1 1 1 1 1 0 0 0 1 1 
3 10 8917 1 0 1 1 1 1 1 0 1 0 
4 10 7928 0 1 1 1 1 1 0 1 1 0 
5 10 7726 1 0 1 1 0 1 0 1 1 1 
6 10 9269 1 1 1 0 1 1 1 0 0 1 
7 10 8703 0 1 1 1 1 1 1 1 0 0 
8 10 9354 1 1 1 1 1 0 1 1 0 0 
9 10 9776 1 1 1 1 1 0 1 1 0 0 
10 10 7501 1 1 1 1 1 0 1 0 1 1 
11 10 10062 0 1 1 0 0 1 1 1 1 0 
12 10 9509 1 1 1 1 0 0 1 1 0 1 
13 10 7461 1 1 1 1 0 1 1 0 1 1 
14 10 9128 1 0 1 0 0 1 1 1 1 1 
15 10 8953 0 0 1 1 1 0 1 1 1 1 
16 10 10810 1 0 0 1 1 1 1 0 1 1 
17 10 9464 1 0 1 0 1 1 1 1 0 1 
18 10 9742 0 1 1 1 1 1 1 0 0 0 
19 10 8495 1 1 0 1 1 0 1 1 1 0 
20 10 8770 1 1 1 1 1 1 0 1 0 0 
21 10 9515 0 1 1 1 1 1 1 1 0 0 
22 10 8302 0 1 1 1 1 1 1 0 1 0 
23 10 8738 1 1 1 0 0 1 1 1 0 1 
24 10 9859 1 1 1 1 1 1 0 0 1 0 
25 10 9091 1 0 0 1 1 1 1 0 1 0 
26 10 9607 0 1 1 1 1 0 1 0 1 1 
27 10 10410 0 1 1 0 1 1 1 1 0 0 
28 10 7881 1 0 1 1 0 1 1 0 1 1 
29 10 8537 1 0 1 1 1 0 1 1 1 1 
30 10 8471 1 0 1 0 1 0 0 1 1 1 
31 10 7241 0 0 1 1 1 1 1 0 1 1 
32 10 8207 1 0 1 1 1 1 0 0 1 1 
33 10 8373 1 0 1 1 0 1 0 1 1 1 
34 10 10350 0 1 1 1 0 1 0 1 1 1 
35 10 9058 1 1 1 1 1 1 1 0 1 0 
36 10 6431 0 1 1 1 1 1 0 1 0 1 
37 10 8633 0 0 1 0 1 1 1 0 1 1 
38 10 7591 1 1 1 1 0 1 0 0 1 1 
39 10 8900 0 0 1 1 1 0 1 1 1 1 
40 10 8121 0 1 1 1 0 0 1 1 1 1 
41 10 7689 1 1 1 1 0 1 0 1 1 1 
42 10 7866 0 1 1 1 0 1 1 1 1 1 
43 10 8708 1 0 1 1 1 0 0 1 1 1 
44 10 8865 0 1 1 1 1 1 1 0 0 1 
45 10 7869 1 1 1 1 0 1 0 1 1 0 
46 10 8271 1 1 0 1 0 1 1 0 0 1 
47 10 10141 0 1 1 1 1 1 1 1 0 0 
48 10 7938 1 0 1 1 1 1 1 0 1 0 
49 10 10741 1 0 1 1 1 0 1 1 1 0 
50 10 9599 0 1 1 1 0 0 1 1 1 1 
51 10 8264 1 0 1 0 1 1 1 1 1 1 
52 10 6396 1 1 0 1 1 1 1 0 0 1 
53 10 10337 1 1 0 1 1 0 0 1 1 0 
54 10 9217 1 1 1 1 1 0 0 0 1 1 
55 10 10036 1 1 1 0 0 1 1 0 0 1 
56 10 10624 1 1 1 0 1 1 1 1 0 0 
57 10 9654 0 1 1 1 1 1 1 0 1 0 
58 10 7883 0 1 1 1 0 1 1 0 1 1 
59 10 7878 1 1 0 1 1 0 1 1 1 0 
60 10 7136 1 0 1 0 1 1 1 1 1 0 
61 10 9051 1 1 1 1 0 1 0 1 1 0 
62 10 9673 1 1 1 1 0 1 0 1 0 1 
63 10 9270 1 1 1 0 1 0 1 1 1 0 
64 10 9739 0 1 1 1 0 1 1 1 1 0 
65 10 7994 1 1 1 1 1 0 0 1 0 1 
66 10 7795 1 1 1 1 1 0 1 0 0 1 
67 10 8908 0 1 1 1 1 1 1 1 0 0 
