-1 1 3216 1 1 0 1 0 0 0 0 0 0
-2 1 70 0 0 0 1 0 0 0 0 0 0
-3 1 4915 1 1 1 1 0 0 0 0 0 0
-4 1 13034 1 1 1 1 1 1 1 0 1 0
-5 0 0 0 0 0 0 0 0 0 0 0 0
-6 1 1751 1 0 0 0 0 0 0 0 0 0
-7 0 0 0 0 0 0 0 0 0 0 0 0
-8 0 0 0 0 0 0 0 0 0 0 0 0
-9 1 1680 1 0 0 0 0 0 0 0 0 0
-10 1 5150 1 1 1 1 0 0 0 0 0 0
-11 1 2301 1 1 0 1 0 0 0 0 0 0
-12 1 4476 1 1 0 0 1 0 0 0 0 0
-13 0 0 0 0 0 0 0 0 0 0 0 0
-14 1 3451 1 1 1 0 0 0 0 0 0 0
-15 0 0 0 0 0 0 0 0 0 0 0 0
-16 1 3226 1 0 1 0 0 0 0 0 0 1
-17 1 2162 1 1 0 0 0 0 0 0 0 0
-18 0 0 0 0 0 0 0 0 0 0 0 0
-19 0 0 0 0 0 0 0 0 0 0 0 0
-20 1 9810 1 1 1 1 1 1 1 1 1 0
-21 1 2403 1 0 0 0 0 0 0 0 0 0
-22 0 0 0 0 0 0 0 0 0 0 0 0
-23 0 0 0 0 0 0 0 0 0 0 0 0
-24 0 0 0 0 0 0 0 0 0 0 0 0
-25 0 0 0 0 0 0 0 0 0 0 0 0
-26 0 0 0 0 0 0 0 0 0 0 0 0
-27 1 1682 0 1 0 0 0 0 0 0 0 0
-28 1 2245 0 0 0 0 0 0 0 0 0 1
-29 1 1971 1 0 0 0 0 0 0 0 0 0
-30 0 0 0 0 0 0 0 0 0 0 0 0
-31 0 0 0 0 0 0 0 0 0 0 0 0
-32 0 0 0 0 0 0 0 0 0 0 0 0
-33 0 0 0 0 0 0 0 0 0 0 0 0
-34 1 8295 0 1 1 1 1 0 0 0 1 1
-35 0 0 0 0 0 0 0 0 0 0 0 0
-36 1 2270 1 0 0 0 0 0 0 0 0 0
-37 1 10424 1 1 1 0 1 0 1 0 0 0
-38 0 0 0 0 0 0 0 0 0 0 0 0
-39 1 2462 1 1 1 1 1 0 0 0 0 0
-40 1 4690 0 1 1 1 0 0 0 1 1 0
-41 0 0 0 0 0 0 0 0 0 0 0 0
-42 1 1235 1 0 0 0 0 0 0 0 0 0
-43 0 0 0 0 0 0 0 0 0 0 0 0
-44 0 0 0 0 0 0 0 0 0 0 0 0
-45 0 0 0 0 0 0 0 0 0 0 0 0
-46 1 7775 1 1 1 1 1 0 1 0 0 0
-47 0 0 0 0 0 0 0 0 0 0 0 0
-48 1 1981 1 0 0 0 0 0 0 0 0 0
-49 0 0 0 0 0 0 0 0 0 0 0 0
-50 0 0 0 0 0 0 0 0 0 0 0 0
-51 0 0 0 0 0 0 0 0 0 0 0 0
-52 1 8032 1 1 1 1 1 1 1 1 0 0
-53 1 2324 1 0 1 0 0 0 0 0 0 0
-54 1 1239 0 1 0 0 0 0 0 0 0 0
-55 0 0 0 0 0 0 0 0 0 0 0 0
-56 0 0 0 0 0 0 0 0 0 0 0 0
-57 1 4251 1 1 1 0 0 0 0 0 0 0
-58 0 0 0 0 0 0 0 0 0 0 0 0
-59 0 0 0 0 0 0 0 0 0 0 0 0
-60 1 7776 1 1 1 1 1 1 1 0 0 0
-61 1 0 0 0 0 0 0 0 0 0 0 0
-62 0 0 0 0 0 0 0 0 0 0 0 0
-63 0 0 0 0 0 0 0 0 0 0 0 0
-64 0 0 0 0 0 0 0 0 0 0 0 0
-65 0 0 0 0 0 0 0 0 0 0 0 0
-66 1 3840 1 1 1 1 0 0 0 0 0 0
-67 0 0 0 0 0 0 0 0 0 0 0 0
-68 1 641 0 0 0 1 0 0 0 0 0 0
-69 0 0 0 0 0 0 0 0 0 0 0 0
-70 0 0 0 0 0 0 0 0 0 0 0 0
