1 15 11103 1 0 0 1 0 1 1 1 1 0 1 1 0 1 1 
2 15 15808 1 1 1 0 1 1 0 1 1 0 0 1 1 1 1 
3 15 11594 0 0 0 1 1 1 1 1 0 0 0 1 1 1 0 
4 15 3926 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 
5 15 18175 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 
6 15 1935 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 
7 15 18677 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 
8 15 20554 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
9 15 19936 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 
10 15 18198 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
11 15 3749 0 0 1 0 0 1 0 1 0 0 0 0 0 1 0 
12 15 8858 1 1 1 0 0 1 1 1 0 0 0 1 1 0 0 
13 15 16508 1 1 1 1 1 0 1 1 0 0 1 1 1 1 1 
14 15 14936 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 
15 15 633 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 
16 15 10266 1 0 1 1 0 1 1 1 0 0 0 1 1 0 1 
17 15 3438 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 
18 15 12420 1 0 1 1 1 1 1 1 0 0 0 1 0 0 1 
19 15 16981 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 
20 15 18567 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 
21 15 18689 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 
22 15 9669 0 0 1 0 0 1 1 1 0 0 0 1 0 1 0 
23 15 10768 1 0 1 1 0 1 0 1 0 0 0 1 1 1 0 
24 15 12764 1 0 1 1 0 1 1 1 1 0 0 1 0 1 0 
25 15 10506 0 1 1 1 0 1 1 1 0 0 0 0 1 1 1 
26 15 10329 1 0 1 0 0 1 0 1 0 0 0 1 1 1 1 
27 15 4296 1 0 1 0 0 1 0 1 0 0 0 0 0 1 0 
28 15 11210 1 1 1 1 0 1 1 1 0 1 1 1 1 0 0 
29 15 18633 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 
30 15 13745 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 
31 15 15551 1 1 1 0 1 1 0 1 0 1 1 1 1 0 1 
32 15 7262 1 0 0 0 0 1 0 0 0 0 0 0 1 1 1 
33 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
34 15 15254 1 0 0 1 0 1 1 0 1 0 0 1 1 1 0 
35 15 13294 1 0 1 0 0 1 1 1 1 0 0 1 1 1 0 
36 15 7625 0 1 1 0 0 1 0 0 0 0 0 1 0 0 0 
37 15 13269 1 1 1 1 0 0 1 1 0 0 0 0 1 1 1 
38 15 8049 1 0 1 0 0 1 0 0 0 1 0 0 0 0 0 
39 15 8385 1 0 1 0 0 1 1 1 1 0 0 0 0 1 0 
40 15 17262 1 1 1 0 0 0 1 1 0 1 1 1 0 1 1 
41 15 16118 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 
42 15 7291 0 0 1 0 1 1 1 1 0 0 0 0 1 0 0 
43 15 17653 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 
44 15 6573 0 0 0 1 0 1 1 1 0 0 0 1 0 1 0 
45 15 5703 0 0 1 1 0 1 1 0 0 0 0 1 1 1 0 
46 15 14049 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 
47 15 20707 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
48 15 5814 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 
49 15 14922 1 1 1 1 0 1 0 1 0 1 0 1 1 1 0 
50 15 8892 1 0 1 1 0 1 1 1 0 0 0 1 1 0 0 
51 15 16386 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 
52 15 9401 1 0 1 0 1 1 1 1 0 0 0 1 1 1 0 
53 15 11289 1 0 1 1 0 1 0 1 0 0 0 1 1 0 0 
54 15 6148 1 0 1 0 0 1 0 1 0 0 0 1 0 1 0 
55 15 14039 1 1 1 1 0 1 1 1 0 0 1 1 1 0 0 
56 15 12522 1 0 0 1 0 1 1 1 0 1 0 1 0 1 0 
57 15 10593 1 1 1 0 0 1 1 0 0 1 0 0 1 1 1 
58 15 1926 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 
59 15 2000 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 
60 15 9089 0 0 0 1 0 1 1 1 0 0 0 1 0 1 1 
61 15 15023 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 
62 15 21688 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 
63 15 2170 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 
64 15 5856 1 0 1 1 0 1 1 0 0 0 0 1 1 0 0 
65 15 11194 1 0 1 1 0 0 1 1 1 0 0 0 1 1 1 
66 15 4845 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 
67 15 10235 1 0 1 1 0 0 1 1 0 0 0 1 1 0 0 
68 15 13352 1 0 1 1 0 0 0 1 0 1 0 1 1 1 0 
69 15 6733 1 0 1 0 0 0 1 0 0 0 0 1 0 1 0 
70 15 13284 1 1 1 1 0 0 1 1 1 0 0 0 1 1 1 
71 15 9029 1 0 1 1 0 1 0 1 0 0 0 0 0 1 0 
72 15 11674 0 0 1 1 0 1 1 1 0 1 0 1 1 1 1 
73 15 10660 1 0 0 1 0 1 0 1 0 0 0 1 1 1 1 
74 15 5977 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 
75 15 4290 1 1 1 0 0 1 0 0 0 0 0 1 0 0 0 
76 15 17514 1 1 1 0 0 1 1 1 0 1 0 1 1 1 1 
77 15 2521 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 
78 15 16068 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 
