1 10 6342 1 1 1 0 0 1 1 1 0 1 
2 10 7372 1 1 1 1 0 1 1 0 0 1 
3 10 8622 1 1 0 1 1 1 1 1 0 0 
4 10 7616 1 1 0 1 0 1 1 1 0 0 
5 10 7718 1 1 0 1 0 1 1 1 0 1 
6 10 9269 1 1 1 0 1 1 1 0 0 1 
7 10 8530 0 0 1 1 0 1 1 1 0 1 
8 10 9256 1 1 1 1 0 1 1 1 0 0 
9 10 9533 1 1 1 1 0 0 1 1 0 1 
10 10 6808 1 1 1 1 0 0 1 1 0 1 
11 10 9875 1 1 1 1 0 1 1 0 0 0 
12 10 9509 1 1 1 1 0 0 1 1 0 1 
13 10 7302 1 1 0 1 0 1 1 1 0 1 
14 10 8915 1 1 1 0 0 1 1 1 0 1 
15 10 8928 0 1 1 1 0 1 1 1 0 1 
16 10 10391 1 1 1 1 0 0 1 0 0 1 
17 10 9158 1 1 1 1 0 0 1 0 0 1 
18 10 8887 1 1 0 1 0 1 1 1 0 0 
19 10 8276 1 1 1 1 0 0 1 1 0 1 
20 10 8476 1 1 1 0 1 0 1 1 0 1 
21 10 9279 1 1 1 0 0 1 1 1 0 0 
22 10 8213 1 1 1 1 0 1 1 1 0 0 
23 10 8738 1 1 1 0 0 1 1 1 0 1 
24 10 9621 1 1 1 1 0 1 1 1 0 0 
25 10 8788 1 0 1 0 0 1 1 1 0 1 
26 10 9369 1 1 1 1 0 0 1 1 0 0 
27 10 10409 0 1 1 0 0 1 1 1 0 1 
28 10 7637 1 1 1 1 0 1 1 0 0 1 
29 10 8032 1 1 1 0 0 1 1 1 0 1 
30 10 8152 1 1 1 1 0 1 0 1 0 0 
31 10 7038 1 1 1 1 0 1 1 1 0 0 
32 10 8071 1 1 1 1 0 1 0 1 0 1 
33 10 8358 1 1 1 1 0 1 1 1 0 0 
34 10 10348 1 1 1 1 0 1 0 1 0 1 
35 10 8270 1 1 1 1 0 1 1 0 0 1 
36 10 6263 0 1 1 1 0 1 1 1 0 1 
37 10 8517 1 1 1 1 0 1 0 1 0 0 
38 10 7280 1 1 1 1 0 1 1 0 0 1 
39 10 8896 1 1 1 1 0 1 0 1 0 1 
40 10 7934 0 1 1 1 0 1 1 1 0 1 
41 10 7689 1 1 1 1 0 1 0 1 1 1 
42 10 7197 1 0 1 1 0 1 1 1 0 1 
43 10 8557 1 1 0 1 0 1 1 0 0 1 
44 10 8850 1 1 1 1 0 1 0 1 0 1 
45 10 7869 1 1 1 1 0 1 0 1 1 0 
46 10 8271 1 1 0 1 0 1 1 0 0 1 
47 10 10102 1 1 1 1 0 1 1 0 0 1 
48 10 7652 1 0 0 1 0 1 1 1 0 1 
49 10 10545 1 0 1 1 1 1 0 1 0 1 
50 10 9456 0 1 1 1 0 1 1 1 0 1 
51 10 7771 1 1 1 0 0 0 1 1 0 1 
52 10 6351 1 1 1 1 0 1 1 0 0 1 
53 10 10293 0 1 1 1 0 1 0 1 0 1 
54 10 9127 1 1 1 0 1 1 0 1 0 1 
55 10 9940 0 1 0 1 0 1 1 1 0 1 
56 10 10565 0 1 1 0 1 1 1 1 0 1 
57 10 9436 1 1 1 1 0 1 0 1 0 0 
58 10 7868 0 1 1 1 0 0 1 1 1 1 
59 10 7795 1 1 1 1 1 0 1 1 0 0 
60 10 6958 1 0 1 1 0 1 1 1 0 1 
61 10 8541 0 1 1 1 0 1 1 0 0 1 
62 10 9673 1 1 1 1 0 1 0 1 0 1 
63 10 9149 0 1 1 1 0 1 1 1 0 1 
64 10 9625 1 1 1 1 0 0 1 1 0 1 
65 10 7994 1 1 1 1 1 0 0 1 0 1 
66 10 7446 1 1 1 1 0 0 1 1 0 1 
67 10 8785 1 1 1 1 0 1 1 1 0 0 
68 10 8073 1 1 1 1 0 1 1 0 0 1 
69 10 6348 1 0 1 1 0 1 1 1 0 0 
70 10 11573 1 0 0 1 1 1 1 0 0 1 
71 10 7938 1 1 1 1 0 0 1 1 0 1 
72 10 9225 1 1 1 1 0 1 1 0 0 1 
73 10 6964 1 0 1 1 0 1 1 1 0 1 
74 10 8212 1 0 1 0 0 1 1 1 1 1 
75 10 7764 1 1 1 0 0 1 1 1 1 1 
76 10 9169 0 1 1 1 0 1 0 1 0 1 
77 10 6755 1 1 1 1 0 0 0 1 0 1 
78 10 10192 1 1 1 0 0 1 1 1 0 1 
79 10 8632 1 1 0 1 0 1 1 0 0 1 
80 10 10445 0 1 1 1 0 1 1 1 0 1 
81 10 6549 1 1 1 0 0 1 1 0 1 1 
82 10 7765 1 1 1 1 0 1 1 0 1 1 
83 10 9221 1 1 1 0 1 1 0 1 1 1 
84 10 9661 1 1 0 1 0 1 1 1 0 1 
85 10 7069 1 1 1 1 0 1 0 0 1 1 
86 10 9890 1 0 0 1 0 1 1 1 1 1 
87 10 9183 1 1 1 1 0 1 1 1 0 0 
88 10 9417 1 1 1 1 0 1 1 0 0 1 
89 10 9381 1 1 0 1 0 1 1 0 0 1 
90 10 7372 1 1 1 1 0 1 1 0 0 1 
91 10 9954 1 1 0 1 0 0 1 1 0 1 
92 10 8563 1 0 1 1 0 1 1 0 1 1 
93 10 8047 1 1 1 1 0 0 1 1 0 0 
94 10 9635 1 1 0 1 0 1 1 1 0 1 
95 10 8922 1 1 1 0 0 1 1 1 0 1 
96 10 9742 1 0 1 0 0 1 1 1 0 1 
97 10 8087 1 1 1 0 0 1 1 1 1 0 
98 10 8231 1 1 0 1 0 1 1 1 0 1 
99 10 7236 1 1 1 0 0 1 1 1 0 1 
100 10 9716 1 1 1 1 0 1 0 1 0 0 
101 10 9586 1 0 1 1 0 1 1 0 0 1 
102 10 7356 1 1 1 1 0 1 0 1 0 0 
103 10 7593 0 1 1 1 0 1 1 1 0 1 
104 10 8108 1 1 1 1 0 1 1 1 0 0 
105 10 9302 1 1 0 1 0 1 1 1 0 1 
106 10 9488 0 1 1 1 0 1 0 1 0 1 
107 10 8844 1 0 1 0 0 1 1 1 1 1 
108 10 8910 1 1 1 1 0 1 1 1 1 0 
109 10 6373 1 1 1 0 0 1 1 1 0 1 
110 10 7926 1 1 1 0 0 1 1 1 0 1 
111 10 10746 1 1 1 0 0 0 1 1 1 1 
112 10 8484 0 1 1 1 0 1 1 1 1 0 
113 10 8966 1 1 0 0 0 1 1 1 0 1 
114 10 8663 1 1 0 1 0 0 1 1 1 1 
115 10 8952 0 1 1 1 0 1 1 1 0 1 
116 10 9411 1 1 0 1 0 1 1 0 0 1 
117 10 7557 1 1 1 1 1 0 1 1 0 0 
118 10 9504 1 1 1 0 0 1 0 1 1 1 
119 10 7637 1 0 0 1 0 1 1 1 0 1 
120 10 9507 1 0 1 1 0 1 1 1 0 1 
121 10 7193 1 1 1 0 0 1 1 1 0 1 
122 10 8225 1 0 1 1 0 1 1 1 0 1 
123 10 9321 1 0 0 1 0 1 1 1 0 1 
124 10 8126 1 1 1 1 0 0 1 1 0 1 
125 10 7691 0 1 1 1 0 1 1 1 0 1 
126 10 8985 1 0 1 0 0 1 1 1 0 1 
127 10 8210 1 1 1 1 0 1 1 0 0 1 
128 10 7562 1 1 1 1 0 1 0 1 0 1 
129 10 8681 1 1 1 1 0 0 1 0 0 1 
130 10 7540 1 1 1 1 1 1 0 0 1 1 
131 10 7169 1 1 1 1 0 0 0 1 0 1 
132 10 8408 1 1 1 1 0 1 0 1 0 1 
133 10 10106 0 1 1 0 0 1 1 1 0 1 
134 10 8655 1 1 1 1 0 1 0 1 0 1 
135 10 7937 1 1 1 1 0 1 1 1 0 0 
136 10 7517 1 1 1 1 0 1 0 1 0 0 
137 10 7223 1 1 1 1 0 1 0 1 0 1 
138 10 10427 0 1 1 1 0 1 1 1 0 1 
139 10 9269 1 0 1 1 1 1 1 0 0 1 
140 10 8598 1 0 1 1 0 1 1 1 0 1 
141 10 8693 1 1 1 0 0 0 1 1 0 1 
142 10 9719 0 1 1 1 0 1 1 1 0 1 
143 10 8570 0 0 1 1 0 1 1 1 0 1 
144 10 7728 1 1 0 0 1 1 1 1 0 1 
145 10 6019 1 0 1 1 0 1 0 1 0 1 
146 10 9430 1 1 1 1 0 1 1 0 0 1 
147 10 8790 0 1 0 1 0 1 1 1 0 1 
148 10 7447 1 1 1 0 0 1 1 0 0 1 
149 10 7460 0 1 1 0 0 1 1 1 1 1 
150 10 5589 1 1 0 1 0 1 1 1 0 1 
151 10 9583 0 1 1 1 0 0 1 1 0 1 
152 10 8395 1 1 1 0 0 1 1 1 0 0 
153 10 9935 0 1 1 1 0 1 1 1 0 1 
154 10 8023 0 1 1 1 0 1 1 0 0 1 
155 10 8610 1 1 1 1 0 1 0 1 0 1 
156 10 8803 1 1 1 1 0 0 1 1 0 1 
157 10 9649 1 1 1 1 0 1 0 1 0 1 
158 10 8080 1 0 1 1 0 1 0 1 0 1 
159 10 6630 0 1 1 1 0 1 1 1 0 1 
160 10 9466 1 1 1 0 0 1 1 1 0 0 
161 10 9502 1 1 1 0 0 1 1 0 0 1 
162 10 9489 1 1 1 1 0 1 1 0 0 1 
