1 4 1463 1 1 1 0 
2 4 2417 1 1 0 1 
3 4 2169 1 1 0 1 
4 4 2709 1 1 1 0 
5 4 3915 0 1 0 1 
6 4 1078 0 1 1 1 
7 4 2886 1 1 0 0 
8 4 2493 1 1 0 1 
9 4 3301 1 0 0 1 
10 4 3041 1 1 1 0 
11 4 1859 0 1 1 1 
12 4 3018 0 0 1 1 
13 4 3968 1 1 0 1 
14 4 3363 1 1 1 0 
15 4 2361 1 1 1 0 
16 4 2834 1 0 1 1 
17 4 3705 1 1 1 0 
18 4 4771 1 0 0 1 
19 4 3695 1 0 0 1 
20 4 3527 1 0 1 1 
21 4 2294 1 1 1 0 
22 4 3095 1 0 1 1 
23 4 2939 1 1 0 0 
24 4 3647 0 1 0 1 
25 4 2203 1 1 0 1 
26 4 3278 1 1 0 0 
27 4 3154 0 1 1 1 
28 4 2641 1 0 1 1 
29 4 2041 1 1 1 0 
30 4 3699 0 1 0 1 
31 4 3078 0 1 1 1 
32 4 2321 1 0 1 1 
33 4 3348 1 1 0 1 
34 4 3745 0 1 1 0 
35 4 4058 1 1 0 0 
36 4 3973 0 0 1 1 
37 4 2804 1 0 1 1 
38 4 3034 1 1 0 1 
39 4 4187 1 0 0 1 
40 4 2669 1 0 1 1 
41 4 2888 1 1 1 0 
42 4 4070 0 0 1 1 
43 4 1541 1 1 0 1 
44 4 3483 0 0 1 1 
45 4 3674 0 1 1 1 
46 4 3071 0 1 1 1 
47 4 2648 1 1 0 1 
48 4 2997 0 0 1 1 
49 4 3953 1 1 0 0 
50 4 3381 1 1 0 0 
51 4 3091 0 0 1 1 
52 4 2323 0 1 1 1 
53 4 4130 0 1 0 1 
54 4 3388 0 1 0 1 
55 4 2310 0 1 1 0 
56 4 3713 1 0 1 0 
57 4 4095 0 1 1 1 
58 4 3815 1 1 0 0 
59 4 3712 0 0 1 1 
60 4 1530 0 1 1 0 
61 4 2717 1 1 0 1 
62 4 2384 1 1 0 1 
63 4 3924 0 1 0 1 
64 4 2476 1 1 1 0 
65 4 2942 1 0 1 1 
66 4 3133 0 1 1 0 
67 4 1720 0 1 1 1 
68 4 2540 1 0 1 1 
69 4 2613 1 1 0 1 
70 4 3042 1 1 0 1 
71 4 2991 1 1 1 0 
72 4 3403 1 1 0 0 
73 4 3617 1 0 1 1 
74 4 3965 1 1 0 1 
75 4 3481 1 0 0 1 
76 4 1743 1 0 0 1 
77 4 4587 0 1 1 0 
78 4 1981 0 1 1 1 
79 4 2219 1 1 1 0 
80 4 3552 0 1 1 1 
81 4 3066 1 1 0 0 
82 4 1832 1 1 1 0 
83 4 2262 1 0 1 1 
84 4 3028 1 1 0 1 
85 4 4056 1 0 1 1 
86 4 2950 1 0 1 1 
87 4 2877 1 1 1 0 
88 4 2759 1 1 0 1 
89 4 2255 1 1 0 1 
90 4 2171 1 0 1 1 
91 4 3721 1 0 1 0 
92 4 1165 0 1 1 1 
93 4 3683 0 1 1 1 
94 4 3602 1 1 0 1 
95 4 3263 0 1 1 1 
96 4 2657 0 1 1 1 
97 4 3256 1 0 1 1 
98 4 3171 1 1 0 1 
99 4 3424 1 0 1 1 
100 4 2453 1 0 1 1 
101 4 3845 1 1 0 0 
102 4 2523 1 0 1 1 
103 4 3764 1 1 1 0 
104 4 3304 1 1 1 0 
105 4 3096 1 1 1 0 
106 4 2953 1 1 1 0 
107 4 3804 1 0 1 1 
108 4 3957 0 1 1 0 
109 4 4424 1 1 1 0 
110 4 3009 1 1 0 0 
111 4 3552 1 1 0 0 
112 4 2208 1 1 0 1 
113 4 3104 0 1 1 1 
114 4 2626 1 0 1 0 
115 4 3053 1 1 0 1 
116 4 3665 0 1 1 1 
117 4 4084 0 1 0 1 
118 4 3262 1 1 1 0 
119 4 2261 0 1 0 1 
120 4 3114 1 0 1 0 
121 4 4015 1 1 0 0 
122 4 2793 0 1 1 0 
123 4 3983 1 1 0 0 
124 4 2168 1 0 1 1 
125 4 3916 1 1 1 0 
126 4 2038 0 1 1 1 
127 4 3435 1 0 1 1 
128 4 1950 1 0 1 1 
129 4 3591 1 0 1 1 
130 4 2583 1 1 0 1 
131 4 2537 0 1 1 1 
132 4 1757 1 0 1 1 
133 4 3034 1 1 0 1 
134 4 3618 1 0 1 1 
135 4 1984 1 1 0 1 
136 4 4240 1 1 0 0 
137 4 2965 0 0 1 1 
138 4 2986 0 1 1 1 
139 4 3732 0 0 1 1 
140 4 3223 1 1 0 1 
141 4 4006 1 1 0 0 
142 4 1658 1 1 0 1 
143 4 3100 1 1 0 0 
144 4 2599 0 0 1 1 
145 4 3935 0 1 1 1 
146 4 2240 1 0 1 1 
147 4 3874 1 1 1 0 
148 4 4260 1 1 0 1 
149 4 2455 0 1 1 0 
150 4 2024 1 1 0 1 
151 4 2674 0 1 1 1 
152 4 2196 1 1 0 1 
153 4 3829 1 0 1 0 
154 4 4136 1 0 0 1 
155 4 2574 0 1 1 1 
156 4 3646 0 1 1 0 
157 4 3271 1 0 1 1 
158 4 4029 1 0 0 1 
159 4 2162 1 1 0 1 
160 4 3351 1 0 1 1 
161 4 1915 0 1 1 1 
162 4 2390 1 0 0 1 
163 4 3259 1 1 0 1 
164 4 3128 1 1 0 1 
165 4 1718 1 1 1 0 
166 4 4114 1 1 0 1 
167 4 3687 1 0 1 1 
168 4 2634 1 0 0 1 
169 4 1944 1 0 1 1 
170 4 4110 1 0 1 1 
171 4 4134 1 1 0 0 
172 4 3039 1 0 0 1 
173 4 3175 1 1 1 0 
174 4 4011 1 0 1 0 
175 4 3319 1 1 0 0 
176 4 3861 0 0 1 1 
177 4 2741 0 1 1 0 
178 4 2402 1 1 0 1 
179 4 2348 1 0 1 1 
180 4 3301 1 1 1 0 
181 4 3652 0 1 0 1 
182 4 2692 1 1 0 0 
183 4 1829 1 1 0 1 
184 4 3052 0 1 1 1 
185 4 3074 0 0 1 1 
186 4 2783 1 1 0 1 
187 4 2017 1 0 1 1 
188 4 4124 1 0 1 1 
189 4 3510 1 1 0 1 
190 4 2738 0 1 0 1 
191 4 3421 0 1 0 1 
192 4 3850 1 0 0 1 
193 4 3323 0 1 0 1 
194 4 3625 1 0 1 1 
195 4 3318 0 1 1 1 
196 4 4067 1 0 1 0 
197 4 2523 1 0 1 0 
198 4 3354 1 1 1 0 
199 4 3355 0 1 1 1 
200 4 4056 0 1 1 0 
201 4 2750 1 0 1 1 
202 4 2924 1 1 1 0 
203 4 3356 1 0 1 1 
204 4 2982 1 1 0 0 
205 4 1757 1 1 1 0 
206 4 3375 1 1 0 1 
207 4 4201 1 0 1 1 
208 4 2735 1 1 0 1 
209 4 3497 1 1 0 0 
210 4 4723 1 0 1 1 
211 4 3500 1 0 1 0 
212 4 3170 1 1 0 1 
213 4 2151 1 1 0 1 
214 4 4182 0 1 1 0 
215 4 2186 1 0 1 1 
216 4 3427 1 1 0 1 
217 4 2797 0 1 1 0 
218 4 2906 1 1 1 0 
219 4 4423 1 0 1 1 
220 4 3522 0 1 1 1 
221 4 4157 1 0 0 1 
222 4 2517 0 1 1 0 
223 4 3699 0 1 1 1 
224 4 2678 1 0 1 1 
225 4 2710 0 1 0 1 
226 4 1925 1 0 1 1 
227 4 2381 1 0 1 0 
228 4 3941 1 0 1 0 
229 4 3577 1 0 1 1 
230 4 4145 1 1 1 0 
231 4 3930 1 0 0 1 
