-1 1 1129 0 1 0 0
-2 1 540 1 0 0 0
-3 1 0 0 0 0 0
-4 1 70 1 0 0 0
-5 0 0 0 0 0 0
-6 1 1641 0 1 0 0
-7 0 0 0 0 0 0
-8 0 0 0 0 0 0
-9 1 1635 1 0 0 0
-10 1 744 1 0 0 0
-11 1 2155 1 0 0 0
-12 1 1538 1 1 0 0
-13 0 0 0 0 0 0
-14 1 1769 1 0 0 0
-15 0 0 0 0 0 0
-16 1 2261 1 0 0 0
-17 1 0 0 0 0 0
-18 0 0 0 0 0 0
-19 0 0 0 0 0 0
-20 1 4919 1 1 1 0
-21 1 2098 1 0 0 0
-22 0 0 0 0 0 0
-23 0 0 0 0 0 0
-24 0 0 0 0 0 0
-25 0 0 0 0 0 0
-26 0 0 0 0 0 0
-27 1 1990 1 0 0 0
-28 1 1649 0 0 0 1
-29 1 1441 1 0 0 0
-30 0 0 0 0 0 0
-31 0 0 0 0 0 0
-32 0 0 0 0 0 0
-33 0 0 0 0 0 0
-34 1 2689 1 0 0 1
-35 0 0 0 0 0 0
-36 1 751 1 0 0 0
-37 1 0 0 0 0 0
-38 0 0 0 0 0 0
-39 1 1714 1 1 0 0
-40 1 2310 1 0 1 0
-41 0 0 0 0 0 0
-42 1 2033 0 1 0 0
-43 0 0 0 0 0 0
-44 0 0 0 0 0 0
-45 0 0 0 0 0 0
-46 1 1792 1 1 0 0
-47 0 0 0 0 0 0
-48 1 1646 0 1 0 0
-49 1 0 0 0 0 0
-50 0 0 0 0 0 0
-51 1 0 0 0 0 0
-52 1 3417 1 1 0 0
-53 1 2238 1 0 0 0
-54 1 523 1 0 0 0
-55 0 0 0 0 0 0
-56 0 0 0 0 0 0
-57 1 2099 1 0 1 0
-58 0 0 0 0 0 0
-59 0 0 0 0 0 0
-60 1 3328 0 1 1 0
-61 1 0 0 0 0 0
-62 0 0 0 0 0 0
-63 0 0 0 0 0 0
-64 0 0 0 0 0 0
-65 0 0 0 0 0 0
-66 1 2245 1 0 0 0
-67 0 0 0 0 0 0
-68 1 695 1 1 0 0
-69 1 0 0 0 0 0
-70 0 0 0 0 0 0
